0.0111111111111111 0.877777777777778 0.677777777777778 0.0111111111111111 0.144444444444444 0.344444444444444 0.211111111111111 0.277777777777778 0.633333333333333 0.233333333333333
0.0333333333333333 0.722222222222222 0.855555555555556 0.833333333333333 0.722222222222222 0.788888888888889 0.544444444444444 0.855555555555556 0.588888888888889 0.966666666666667
0.0555555555555556 0.922222222222222 0.1 0.188888888888889 0.966666666666667 0.477777777777778 0.455555555555556 0.544444444444444 0.211111111111111 0.122222222222222
0.0777777777777778 0.7 0.433333333333333 0.255555555555556 0.344444444444444 0.877777777777778 0.0111111111111111 0.366666666666667 0.322222222222222 0.388888888888889
0.1 0.0777777777777778 0.388888888888889 0.722222222222222 0.433333333333333 0.366666666666667 0.633333333333333 0.922222222222222 0.966666666666667 0.744444444444444
0.122222222222222 0.322222222222222 0.188888888888889 0.366666666666667 0.233333333333333 0.566666666666667 0.166666666666667 0.5 0.677777777777778 0.988888888888889
0.144444444444444 0.411111111111111 0.788888888888889 0.655555555555556 0.0111111111111111 0.0555555555555556 0.811111111111111 0.722222222222222 0.544444444444444 0.144444444444444
0.166666666666667 0.811111111111111 0.877777777777778 0.388888888888889 0.611111111111111 0.233333333333333 0.144444444444444 0.944444444444444 0.144444444444444 0.3
0.188888888888889 0.477777777777778 0.633333333333333 0.433333333333333 0.0555555555555556 0.944444444444444 0.522222222222222 0.433333333333333 0.0555555555555556 0.677777777777778
0.211111111111111 0.855555555555556 0.566666666666667 0.9 0.811111111111111 0.611111111111111 0.855555555555556 0.633333333333333 0.877777777777778 0.322222222222222
0.233333333333333 0.588888888888889 0.744444444444444 0.1 0.277777777777778 0.211111111111111 0.877777777777778 0.166666666666667 0.922222222222222 0.922222222222222
0.255555555555556 0.744444444444444 0.322222222222222 0.544444444444444 0.166666666666667 0.0111111111111111 0.3 0.811111111111111 0.833333333333333 0.655555555555556
0.277777777777778 0.633333333333333 0.233333333333333 0.766666666666667 0.588888888888889 0.655555555555556 0.0555555555555556 0.122222222222222 0.0777777777777778 0.788888888888889
0.3 0.0111111111111111 0.7 0.233333333333333 0.633333333333333 0.922222222222222 0.322222222222222 0.0333333333333333 0.766666666666667 0.855555555555556
0.322222222222222 0.144444444444444 0.3 0.3 0.477777777777778 0.522222222222222 0.833333333333333 0.188888888888889 0.366666666666667 0.0111111111111111
0.344444444444444 0.966666666666667 0.966666666666667 0.966666666666667 0.766666666666667 0.188888888888889 0.366666666666667 0.233333333333333 0.522222222222222 0.588888888888889
0.366666666666667 0.233333333333333 0.122222222222222 0.0555555555555556 0.322222222222222 0.3 0.744444444444444 0.788888888888889 0.1 0.611111111111111
0.388888888888889 0.0333333333333333 0.611111111111111 0.5 0.211111111111111 0.411111111111111 0.0333333333333333 0.611111111111111 0.255555555555556 0.166666666666667
