0.0384615384615385 0.576923076923077 0.192307692307692 0.115384615384615 0.5
0.115384615384615 0.807692307692308 0.884615384615385 0.423076923076923 0.884615384615385
0.192307692307692 0.192307692307692 0.423076923076923 0.269230769230769 0.115384615384615
0.269230769230769 0.346153846153846 0.115384615384615 0.807692307692308 0.807692307692308
0.346153846153846 0.730769230769231 0.5 0.961538461538462 0.576923076923077
0.423076923076923 0.269230769230769 0.961538461538462 0.576923076923077 0.423076923076923
0.5 0.884615384615385 0.730769230769231 0.730769230769231 0.0384615384615385
0.576923076923077 0.115384615384615 0.653846153846154 0.0384615384615385 0.730769230769231
0.653846153846154 0.653846153846154 0.0384615384615385 0.5 0.192307692307692
0.730769230769231 0.0384615384615385 0.346153846153846 0.884615384615385 0.346153846153846
0.807692307692308 0.5 0.576923076923077 0.653846153846154 0.961538461538462
0.884615384615385 0.961538461538462 0.269230769230769 0.346153846153846 0.653846153846154
0.961538461538462 0.423076923076923 0.807692307692308 0.192307692307692 0.269230769230769
