0.0384615384615385 0.115384615384615 0.423076923076923 0.5 0.346153846153846 0.192307692307692
0.115384615384615 0.5 0.576923076923077 0.730769230769231 0.884615384615385 0.807692307692308
0.192307692307692 0.423076923076923 0.115384615384615 0.269230769230769 0.0384615384615385 0.5
0.269230769230769 0.884615384615385 0.807692307692308 0.115384615384615 0.423076923076923 0.730769230769231
0.346153846153846 0.346153846153846 0.884615384615385 0.961538461538462 0.653846153846154 0.269230769230769
0.423076923076923 0.653846153846154 0.269230769230769 0.0384615384615385 0.807692307692308 0.115384615384615
0.5 0.961538461538462 0.0384615384615385 0.653846153846154 0.5 0.346153846153846
0.576923076923077 0.0384615384615385 0.730769230769231 0.423076923076923 0.730769230769231 0.961538461538462
0.653846153846154 0.730769230769231 0.346153846153846 0.884615384615385 0.115384615384615 0.884615384615385
0.730769230769231 0.269230769230769 0.653846153846154 0.192307692307692 0.192307692307692 0.0384615384615385
0.807692307692308 0.576923076923077 0.961538461538462 0.576923076923077 0.269230769230769 0.576923076923077
0.884615384615385 0.807692307692308 0.5 0.346153846153846 0.961538461538462 0.423076923076923
0.961538461538462 0.192307692307692 0.192307692307692 0.807692307692308 0.576923076923077 0.653846153846154
